PRESCRIPTION_CODE,PRACTICE_CODE,BNF_CODE,QUANTITY,ITEMS,ACTUAL_COST
97367,P82006,0407020AGAAACAC,56,2,46.61384
97368,P82006,0407020AGAAAFAF,56,1,93.17178
97369,P82006,0407020AGAAAIAI,56,1,9.91362
97370,P82034,0407020B0AAABAB,50,1,4.7246
97371,P82034,0407020B0AAADAD,100,1,18.17867
97372,P82034,0407020B0AAAEAE,8,1,29.55712
97373,P82034,0407020B0AAAFAF,8,1,44.34819
97374,P82034,0407020B0AAAHAH,8,1,32.92298
97375,P82034,0407020B0AAAHAH,4,3,49.40307
97376,P82034,0407020B0AAAIAI,4,2,59.02075
97377,P82034,0407020B0AAAKAK,4,7,321.75966
97378,P82006,0407020B0BDAAAE,7,1,25.96403
97379,Y03079,0103050L0AAAAAA,112,2,8.40204
97380,Y03079,0103050L0AAAAAA,84,3,9.46159
97381,Y03079,0103050L0AAABAB,28,112,90.39696
97382,Y03079,0103050L0AAABAB,56,29,46.45311
97383,Y03079,0103050L0AAABAB,7,3,0.92622
97384,Y03079,0103050L0AAABAB,112,3,9.57379
97385,Y03079,0103050L0AAABAB,84,3,7.18964
97386,Y03079,0103050L0AAABAB,14,1,0.51443
97387,Y03079,0103050L0AAAGAG,28,10,29.10775
97388,Y03079,0103050L0AAAGAG,56,2,11.6183
97389,Y03079,0103050L0AAAHAH,56,2,21.41668
97390,Y03079,0103050L0AAAHAH,84,1,16.05631
97391,Y03079,0103050L0AAAHAH,28,19,101.84701
97392,Y03079,0103050L0AAAMAM,400,1,50.53762
97393,Y03079,0103050P0BGAAAM,28,1,6.16443
97394,Y03079,0103050P0BGABAN,28,4,36.92441
97395,Y03079,0104020L0AAAAAA,28,1,0.89777
97396,Y03079,0104020L0AAAAAA,120,1,3.37825
97397,Y03079,0104020L0AAAAAA,30,6,5.12318
97398,Y03079,0104020L0AAAAAA,360,1,10.10996
97399,Y03079,0104020L0AAAAAA,60,8,13.56262
97400,Y03079,0104020L0AAAAAA,224,1,6.39533
97401,Y03079,0104020L0AAAAAA,100,2,5.83456
97402,Y03079,0104020L0AAAAAA,102,1,2.97338
97403,Y03079,0104020L0AAAAAA,40,3,3.70305
97404,Y03079,0104020L0AAAAAA,300,1,8.42704
97405,Y03079,0104020L0AAAAAA,90,5,12.68395
97406,Y03079,0104020L0AAAAAA,84,1,2.4685
97407,Y03079,0104020L0AAAAAA,240,1,6.74411
97408,Y03079,0104020L0AAABAB,200,2,4.40041
97409,Y03079,0104020L0AAADAD,60,1,4.76199
97410,Y03079,0104020L0AAADAD,600,3,142.52505
97411,Y03079,0104020L0AAADAD,30,2,4.77439
97412,Y03079,0104020L0AAADAD,56,1,4.54411
97413,Y03079,0104020L0AAARAR,896,1,296.11127
97414,Y03079,0105010B0AAAAAA,90,1,27.50956
97415,Y03079,0105010B0AAAJAJ,28,1,37.42013
97416,Y03079,0105010B0BHAAAR,120,1,80.32543
97417,Y03079,0105010B0BHAAAR,60,4,160.67566
97418,Y03079,0105010B0BHAAAR,112,1,75.06811
97419,Y03079,0106010E0AAADAD,30,1,3.75224
97420,Y03079,0106010E0AAADAD,60,3,22.47623
97421,Y03079,0106010E0AAADAD,28,1,3.5998
97422,Y03079,0106010E0BBABAD,56,5,35.48274
97423,Y03079,0106010E0BBABAD,60,2,14.98415
97424,Y03079,0106010E0BBABAD,30,2,7.50448
97425,Y03079,0106010E0BBACAD,20,1,2.60874
97426,Y03079,0106010E0BBACAD,60,4,29.96831
97427,Y03079,0106010E0BKAAAD,56,1,10.26606
97428,Y03079,0106020L0AAACAC,12,1,2.91077
97429,Y03079,0106020M0BFAAAJ,800,1,17.77663
97430,Y03079,0106040G0AAAAAA,900,3,14.72623
97431,Y03079,0106040G0AAAAAA,500,45,120.46657
97432,Y03079,0106040G0AAAAAA,1000,7,37.39169
97433,Y03079,0106040G0AAAAAA,1680,1,9.06931
97434,Y03079,0106040G0AAAAAA,560,1,3.09492
97435,Y03079,0106040G0AAAAAA,70,3,1.45915
97436,Y03079,0106040G0AAAAAA,300,18,30.80126
97437,Y03079,0106040G0AAAAAA,100,1,0.64533
97438,Y03079,0106040G0AAAAAA,840,1,4.59086
97439,Y03079,0106040G0AAAGAG,56,1,13.46362
97440,Y03079,0106040M0AAAAAA,28,1,3.85224
97441,Y03079,0106040M0AAAAAA,56,1,7.60143
97442,Y03079,0106040M0AAAAAA,60,3,24.10306
97443,Y03079,0106040M0AAAAAA,30,13,52.3039
97444,Y03079,0106040M0BBAAAA,60,5,75.91527
97445,Y03079,0106040M0BBAAAA,20,2,10.14106
97446,Y03079,0106040M0BBAAAA,56,2,28.53538
97447,Y03079,0106040M0BBAAAA,30,3,22.78477
97448,Y03079,0106040M0BBADAA,30,1,7.59492
97449,Y03079,0106040M0BBAIAB,60,2,16.40529
97450,Y03079,0106040M0BBAIAB,120,1,16.39289
97451,Y03079,0106040M0BBAIAB,150,1,20.48802
97452,Y03079,0106040M0BBAIAB,30,4,16.43009
97453,Y03079,0106040M0BCACAA,60,28,225.69117
97454,Y03079,0106040M0BCACAA,15,1,2.12256
97455,Y03079,0106040M0BCACAA,40,2,11.20692
97456,Y03079,0106040M0BCACAA,28,6,23.11343
97457,Y03079,0106040M0BCACAA,30,21,85.0649
97458,Y03079,0106040M0BCACAA,112,2,30.18091
97459,P82034,0407020B0BHABAI,4,2,26.57765
97460,P82006,0407020B0BMAAAH,4,8,41.46181
97461,P82006,0407020B0BMABAI,4,5,46.48275
97462,P82006,0407020B0BMACAJ,4,9,152.33238
97463,P82006,0407020B0BMADAK,4,2,28.97115
97464,P82034,0407020C0AAADAD,100,6,15.50123
97465,P82034,0407020C0AAADAD,60,2,3.31017
97466,P82034,0407020C0AAADAD,112,1,2.89208
97467,P82034,0407020C0AAADAD,28,1,0.73232
97468,P82034,0407020C0AAADAD,56,3,4.35671
97469,P82034,0407020C0AAADAD,224,1,5.77175
97470,P82034,0407020C0AAAEAE,200,3,18.4933
97471,P82034,0407020C0AAAEAE,56,2,3.46545
97472,P82034,0407020C0AAAEAE,140,1,4.31321
97473,P82034,0407020C0AAAEAE,100,4,12.35367
97474,P82034,0407020G0AAACAC,100,4,21.29188
97475,P82034,0407020G0AAACAC,120,2,12.97765
97476,P82034,0407020G0AAACAC,60,3,9.90184
97477,P82034,0407020G0AAACAC,56,1,2.98557
97478,P82034,0407020G0AAACAC,200,1,10.63354
97479,P82034,0407020G0AAADAD,56,1,4.87419
97480,P82034,0407020G0AAADAD,210,2,36.68823
97481,P82006,0407020Q0BKAAEF,60,1,3.25671
97482,P82006,0407020Q0BKAAEF,120,1,6.50102
97483,P82006,0407020Q0BKAAEF,14,4,3.47887
97484,P82006,0407020Q0BKAAEF,56,3,9.42501
97485,P82006,0407020Q0BKABEG,14,4,7.70489
97486,P82006,0407020Q0BKABEG,28,1,3.73069
97487,P82006,0407020Q0BKABEG,56,1,7.35834
97488,P82006,0407020Q0BKACEH,28,1,7.18069
97489,P82006,0407020Q0BKACEH,60,2,30.31749
97490,P82006,0407041R0AAABAB,6,3,24.32745
97491,P82006,0407041R0AAABAB,12,1,16.2059
97492,P82006,0407041R0AAACAC,12,1,50.01404
97493,P82006,0407041R0AAACAC,6,8,200.10576
97494,P82006,0407041T0AAACAC,12,1,2.275
97495,P82006,0407041T0AAACAC,6,2,2.2874
97496,P82006,0407041T0AAADAD,6,2,285.89805
97497,P82006,0407041T0AAAEAE,10,3,680.08008
97498,P82006,0407041T0AAAFAF,12,5,9.78558
97499,P82006,0407041T0AAAFAF,24,1,3.90183
97500,Y03079,0106040M0BCACAA,20,4,11.23172
97501,Y03079,0106040M0BCACAA,90,4,48.83295
97502,Y03079,0106040M0BCACAA,56,5,38.00713
97503,Y03079,0106040M0BCACAA,120,1,16.05631
97504,Y03079,0106040M0BCACAA,50,1,6.79736
97505,Y03079,0106040M0BCACAA,84,4,45.36506
97506,Y03079,0106040M0BCADAB,60,2,11.20692
97507,Y03079,0106040M0BCADAB,30,2,5.61586
97508,Y03079,0106040R0BBAAAF,12,5,26.00713
97509,Y03079,0106040R0BBAAAF,24,1,10.39045
97510,Y03079,0106070B0AAAAAA,28,3,105.38845
97511,Y03079,0202010P0AAAAAA,84,1,2.70508
97512,Y03079,0202010P0AAAAAA,28,29,26.38888
97513,Y03079,0202010P0AAAAAA,56,6,10.84513
97514,Y03079,0202010P0AAADAD,60,2,12.74025
97515,Y03079,0202010P0AAADAD,28,5,15.38111
97516,Y03079,0202010P0AAADAD,30,15,47.86894
97517,Y03079,0202010P0AAADAD,90,2,19.09798
97518,Y03079,0202010P0AAADAD,84,1,9.01322
97519,Y03079,0202010P0AAADAD,56,1,6.04939
97520,Y03079,0202020L0AABBBB,7,14,3.66791
97521,Y03079,0202020L0AABBBB,28,52,31.27408
97522,Y03079,0202020L0AABBBB,56,6,7.14269
97523,Y03079,0202020L0AABBBB,5,1,0.21525
97524,Y03079,0202020L0AABDBD,112,1,2.48069
97525,Y03079,0202020L0AABDBD,84,4,7.45448
97526,Y03079,0202020L0AABDBD,5,1,0.2246
97527,Y03079,0202020L0AABDBD,224,1,4.94899
97528,Y03079,0202020L0AABDBD,7,4,1.08537
97529,Y03079,0202020L0AABDBD,168,1,3.71484
97530,Y03079,0202020L0AABDBD,28,72,45.32208
97531,Y03079,0202020L0AABDBD,56,19,23.68439
97532,Y03079,0202020L0AABQBQ,150,1,13.85915
97533,Y03079,0202030X0AAAAAA,56,3,22.86891
97534,Y03079,0202030X0AAAAAA,28,26,99.25983
97535,Y03079,0202030X0AAABAB,28,6,31.93782
97536,Y03079,0203020I0AAADAD,56,1,3.71199
97537,Y03079,0203020I0AAAKAK,56,6,14.02562
97538,Y03079,0203020I0AAAKAK,112,2,9.12562
97539,Y03079,0203020I0AAAKAK,28,1,1.225
97540,Y03079,0203020I0AAAKAK,60,6,14.37928
97541,P82006,0407041T0AAAFAF,6,10,9.84758
97542,P82006,0407041Z0AAAAAA,12,3,62.36161
97543,P82006,0407041Z0AAAAAA,6,2,20.7996
97544,P82034,0407042F0AAAAAA,112,2,38.18985
97545,P82034,0407042F0AAAAAA,56,1,9.65834
97546,P82006,040801050AAAAAA,120,1,33.63355
97547,P82006,040801050AAAAAA,30,2,17.03537
97548,P82006,040801050AAAAAA,56,3,47.40307
97549,P82006,040801050AAAAAA,14,9,36.35307
97550,P82006,040801050AAABAB,28,2,5.59147
97551,P82006,040801050AAACAC,120,1,59.38234
97552,P82006,040801050AAADAD,30,1,4.97419
97553,P82006,040801050AAADAD,60,1,9.72663
97554,P82006,040801050AAADAD,56,3,27.54452
97555,P82006,040801050AAADAD,180,1,29.15509
97556,P82006,040801050AAADAD,120,2,38.88172
97557,P82006,040801050AAAUAU,112,2,51.85327
97558,P82006,040801050AAAVAV,60,1,20.7498
97559,P82006,040801050AAAVAV,180,2,124.44923
97560,P82006,040801050BBAFAV,28,1,9.78923
97561,P82034,040801060AABTBT,30,2,11.5435
97562,P82006,0408010ADBBADAA,112,1,117.29373
97563,P82006,0408010ADBBADAA,35,1,36.76282
97564,P82006,0408010ADBBADAA,140,1,146.71407
97565,P82006,0408010ADBBADAA,168,1,175.9344
97566,P82006,0408010AHBBACAC,112,3,727.92196
97567,P82006,0408010AIBBAAAA,28,1,118.78682
97568,P82034,0408010C0AAABAB,252,1,5.8185
97569,P82034,0408010C0AAACAC,168,1,7.17419
97570,P82006,0408010C0BBABAC,112,1,4.89004
97571,P82006,0408010C0BBADAP,600,2,22.91261
97572,P82006,0408010C0BBADAP,80,1,1.63638
97573,P82006,0408010C0BBAEAG,336,1,29.18314
97574,P82006,0408010C0BBAEAG,112,2,19.47196
97575,P82006,0408010C0BBAEAG,56,3,14.62257
97576,P82006,0408010C0BBAEAG,84,1,7.40509
97577,P82006,0408010C0BBAFAH,112,2,38.32075
97578,P82034,0408010F0AADEDE,14,1,5.60061
97579,P82034,0408010G0AAAAAA,112,1,3.57175
97580,P82034,0408010G0AAAAAA,150,1,4.74045
97581,P82034,0408010G0AAAAAA,28,1,0.97256
97582,P82034,0408010G0AAAAAA,84,4,10.80895
97583,P82034,0408010G0AAABAB,112,1,3.17907
97584,Y03079,0203020X0AAAAAA,56,1,59.01486
97585,Y03079,0204000I0AAADAD,56,4,28.65936
97586,Y03079,0204000K0AAABAB,56,2,4.6248
97587,Y03079,0204000K0AAACAC,56,1,2.3872
97588,Y03079,0205010J0AAAGAG,168,1,12.8307
97589,Y03079,0205010J0AAAGAG,84,1,6.52622
97590,Y03079,0205010J0AAAGAG,56,2,8.57033
97591,Y03079,0205010J0AAAHAH,56,1,5.40712
97592,Y03079,0205020M0AAAAAA,28,1,6.19248
97593,Y03079,0205020M0AAAAAA,56,1,12.37257
97594,Y03079,0205020M0AAABAB,28,1,4.5937
97595,Y03079,0205020M0AAACAC,28,1,4.77134
97596,Y03079,0205040D0AAACAC,180,1,5.46037
97597,Y03079,0205040D0AAACAC,112,10,33.40856
97598,Y03079,0205040D0AAACAC,56,18,30.17931
97599,Y03079,0205040D0AAACAC,28,23,19.42382
97600,Y03079,0205040D0AAACAC,84,1,2.50874
97601,Y03079,0205040D0AAAQAQ,28,2,9.3744
97602,Y03079,0205040D0AAARAR,56,2,37.34839
97603,Y03079,0205040D0AAARAR,28,1,9.3433
97604,Y03079,0205040D0AABBBB,56,2,22.83781
97605,Y03079,0205051H0AAAAAA,28,1,18.70224
97606,Y03079,0205051I0AAABAB,56,3,11.7055
97607,Y03079,0205051I0AAACAC,84,1,5.59411
97608,Y03079,0205051I0AAACAC,56,5,18.6677
97609,Y03079,0205051I0AAACAC,28,1,1.87297
97610,Y03079,0205051I0AAADAD,56,7,25.4803
97611,Y03079,0205051I0AAADAD,168,1,10.89533
97612,Y03079,0205051I0AAADAD,28,1,1.82622
97613,Y03079,0205051I0AAADAD,112,1,7.26769
97614,Y03079,0205051K0AAAAAA,28,3,6.9933
97615,Y03079,0205051L0AAAAAA,56,3,4.30062
97616,Y03079,0205051L0AAAAAA,28,5,3.61485
97617,Y03079,0205051L0AAAAAA,84,1,2.14411
97618,Y03079,0205051L0AAABAB,28,11,8.56974
97619,Y03079,0205051L0AAABAB,84,1,2.3124
97620,Y03079,0205051L0AAABAB,56,3,4.6372
97621,Y03079,0205051L0AAACAC,28,18,15.70613
97622,Y03079,0205051L0AAACAC,56,5,8.66363
97623,Y03079,0205051L0AAADAD,28,16,14.85857
97624,Y03079,0205051L0AAADAD,112,2,7.35488
97625,Y03079,0205051L0AAADAD,84,2,5.52236
97626,P82034,0408010I0AAAAAA,140,1,492.39669
97627,P82006,0408010W0AAA1A1,80,1,13.17379
97628,P82006,0408010W0AAA2A2,30,2,16.34919
97629,P82006,0408010W0AAAAAA,980,1,26.53436
97630,P82006,0408010W0AAADAD,60,1,11.5498
97631,P82034,0408010W0BBAJAZ,30,1,3.28476
97632,P82034,0408010W0BBAKA1,60,1,9.81078
97633,P82034,0408010W0BBALA2,60,1,16.33679
97634,P82034,0408010W0BBALA2,180,1,48.98558
97635,P82034,0409010B0AAAAAA,112,1,25.5742
97636,P82006,0409010H0AAABAB,14,4,31.52766
97637,P82006,0409010H0AAAHAH,14,4,13.68863
97638,P82034,0409010K0AAAIAI,84,1,4.01118
97639,P82034,0409010K0AAAIAI,168,2,15.80123
97640,P82006,0409010N0BBACAB,140,1,16.96972
97641,P82006,0409010N0BBACAB,168,2,40.68985
97642,P82006,0409010Z0AAAGAG,28,1,95.70552
97643,P82006,0409020C0AAADAD,56,1,2.70224
97644,P82034,0410010A0AAAAAA,112,1,16.98842
97645,P82034,0410010A0AAAAAA,168,1,25.32176
97646,P82034,0410010B0AAAAAA,28,1,89.15795
97647,P82034,0410030A0AAADAD,14,3,10.19086
97648,P82034,0411000D0AAAAAA,28,1,0.84451
97649,P82034,0411000D0AAABAB,28,3,3.31891
97650,P82006,0411000E0AAAAAA,42,1,5.48842
97651,P82006,0411000E0AAAAAA,56,1,7.17419
97652,P82006,0411000E0AAABAB,112,1,17.77663
97653,P82006,0411000E0AAABAB,56,1,8.89452
97654,P82006,0411000E0AAAFAF,56,1,136.18642
97655,P82006,0411000E0AAAFAF,28,1,68.14941
97656,P82006,0411000E0AAAGAG,30,1,18.68354
97657,P82034,0501012G0AAABAB,28,23,58.99131
97658,P82034,0501012G0AAABAB,40,2,7.51749
97659,P82034,0501012G0AAABAB,20,1,1.93557
97660,P82034,0501012G0AAAFAF,200,2,7.09309
97661,P82034,0501012G0AAAFAF,100,1,1.77947
97662,P82034,0501012G0AAAQAQ,100,1,3.61199
97663,P82034,0501013B0AAABAB,30,1,3.47175
97664,P82034,0501013B0AAABAB,28,3,10.01403
97665,P82034,0501013B0AAABAB,21,16,38.94313
97666,P82034,0501013B0AAABAB,15,7,12.19453
97667,Y03079,0205051L0AAADAD,168,1,5.50996
97668,Y03079,0205051L0AAADAD,56,7,12.91445
97669,Y03079,0205052A0AAAAAA,84,1,33.89534
97670,Y03079,0205052A0AAABAB,56,1,33.37176
97671,Y03079,0205052AEBBABAB,56,2,171.23461
97672,Y03079,0205052I0AAAAAA,28,5,5.43802
97673,Y03079,0205052I0AAABAB,56,4,10.89513
97674,Y03079,0205052I0AAABAB,28,9,12.31282
97675,Y03079,0205052I0AAACAC,56,8,29.71872
97676,Y03079,0205052I0AAACAC,28,20,37.2724
97677,Y03079,0205052I0AAACAC,84,3,16.69818
97678,Y03079,0205052N0AAAAAA,56,3,7.89086
97679,Y03079,0205052N0AAAAAA,28,28,36.99762
97680,Y03079,0205052N0AAABAB,56,8,22.08945
97681,Y03079,0205052N0AAABAB,40,1,2.07582
97682,Y03079,0205052N0AAABAB,20,1,1.09411
97683,Y03079,0205052N0AAABAB,28,28,38.83014
97684,Y03079,0205052N0AAABAB,7,4,1.83334
97685,Y03079,0205052N0AAADAD,56,22,85.01754
97686,Y03079,0205052N0AAADAD,28,32,62.02934
97687,Y03079,0205052N0AAAHAH,56,1,14.39208
97688,Y03079,0205052N0AAAHAH,28,2,14.40448
97689,Y03079,0205052P0AAAAAA,56,3,27.63721
97690,Y03079,0205052P0AAAAAA,112,1,18.41241
97691,Y03079,0205052P0AAAAAA,28,1,4.6124
97692,Y03079,0205052P0AAABAB,28,1,7.99696
97693,Y03079,0205052P0AAACAC,28,1,10.31565
97694,Y03079,0206010F0AABHBH,28,3,35.8555
97695,Y03079,0206010F0AABHBH,56,1,23.89127
97696,Y03079,0206010F0AACICI,1,29,65.97507
97697,Y03079,0206010I0AAADAD,84,2,58.34189
97698,Y03079,0206010K0AAABAB,56,3,2.75793
97699,Y03079,0206010K0AAABAB,112,1,1.82622
97700,Y03079,0206010K0AAACAC,112,1,2.49939
97701,Y03079,0206010K0AAAEAE,42,2,29.67603
97702,Y03079,0206010K0AAAEAE,28,3,29.48843
97703,Y03079,0206010K0AAAEAE,14,1,5.02094
97704,Y03079,0206010K0AAAFAF,28,1,3.4624
97705,Y03079,0206010K0AAAGAG,28,2,12.64675
97706,Y03079,0206010K0AAAGAG,84,1,18.94533
97707,Y03079,0206010K0AAAHAH,28,5,15.95631
97708,Y03079,0206010K0AAAHAH,56,3,19.11038
97709,Y03079,0206010K0AAAPAP,28,3,18.32501
97710,Y03079,0206010K0AAAPAP,56,1,12.20427
97711,Y03079,0206010K0BWAAAE,56,1,10.76444
97712,Y03079,0206020A0BBAAAA,28,1,10.37175
97713,Y03079,0206020F0AAABAB,84,1,10.86728
97714,Y03079,0206020F0AAABAB,28,13,47.19902
97715,Y03079,0206020F0AAACAC,56,2,18.01342
97716,Y03079,0206020F0AAACAC,28,9,40.586
97717,Y03079,0206020F0AAACAC,84,1,13.50387
97718,Y03079,0206020F0AAADAD,56,1,10.63354
97719,Y03079,0206020F0AAADAD,28,6,31.93782
97720,Y03079,0206020F0BGABAC,56,1,3.73354
97721,Y03079,0206020K0AAAAAA,84,1,8.56728
97722,Y03079,0206020K0AAAAAA,56,3,17.14696
97723,Y03079,0206020K0AAAAAA,28,7,20.04819
97724,Y03079,0206020K0AAABAB,14,1,2.06647
97725,Y03079,0206020K0AAABAB,56,1,7.82866
97726,Y03079,0206020K0AAABAB,7,4,4.37643
97727,Y03079,0206020K0AAABAB,84,1,11.73679
97728,Y03079,0206020K0AAABAB,28,12,47.04637
97729,Y03079,0206020L0AAAAAA,28,29,109.62833
97730,Y03079,0206020L0AAAAAA,112,1,15.08395
97731,Y03079,0206020L0AAAAAA,56,11,83.02992
97732,Y03079,0206020L0AAAAAA,84,1,11.31606
97733,Y03079,0206020L0AAABAB,28,27,207.5873
97734,Y03079,0206020L0AAABAB,84,3,69.12137
97735,Y03079,0206020L0AAABAB,56,5,76.82218
97736,Y03079,0206020T0BDAGAU,28,4,28.88375
97737,Y03079,0206020T0BDAGAU,112,1,28.84655
97738,Y03079,0206020Z0BBABAB,28,1,24.79818
97739,Y03079,0206030Y0AAAAAA,14,1,1.87012
97740,Y03079,0206030Y0AAAAAA,28,4,14.47399
97741,Y03079,0206030Y0AAAAAA,56,17,119.41815
97742,Y03079,0206030Y0AAABAB,14,2,3.02968
97743,Y03079,0206030Y0AAABAB,112,1,11.21322
97744,Y03079,0206030Y0AAABAB,56,4,22.45123
97745,Y03079,0206030Y0AAACAC,56,7,144.59416
97746,Y03079,0206040AEAAAAAA,84,2,20.59391
97747,Y03079,0207020Y0AAAEAE,84,2,45.34595
97748,P82034,0501013B0AAAKAK,100,4,10.10977
97749,P82034,0501013B0AAASAS,100,1,1.20915
97750,P82034,0501013B0AAATAT,100,5,12.63721
97751,P82034,0501013K0AAAAAA,15,1,1.225
97752,P82034,0501013K0AAAJAJ,21,5,28.06404
97753,P82034,0501013K0AAAJAJ,15,1,4.11403
97754,P82034,0501013K0BBAAAA,56,1,12.65021
97755,P82034,0501021L0AAAAAA,28,1,1.90102
97756,P82034,0501021L0AAAAAA,56,1,3.78964
97757,P82034,0501021L0AAABAB,15,1,1.72988
97758,P82034,0501021L0AAABAB,10,1,1.1876
97759,P82034,0501021L0AAADAD,200,2,12.51586
97760,P82034,0501021L0AAAHAH,14,1,1.79533
97761,P82034,0501021L0AAAHAH,21,1,2.53679
97762,P82034,0501030I0AAABAB,16,1,1.80752
97763,P82034,0501030I0AAABAB,6,2,1.57114
97764,P82034,0501030I0AAABAB,11,1,1.34655
97765,P82034,0501030I0AAABAB,8,26,23.65899
97766,P82034,0501030I0AAABAB,28,2,6.50773
97767,P82034,0501030I0AAABAB,14,2,3.36626
97768,P82034,0501030I0AAABAB,50,1,5.72216
97769,P82034,0501050A0AAAAAA,28,1,5.56321
97770,P82034,0501050A0AAAGAG,60,2,27.51261
97771,P82034,0501050A0AAAGAG,12,2,5.52236
97772,P82034,0501050B0AAAAAA,28,1,6.27663
97773,P82034,0501050B0AAABAB,70,1,3.89248
97774,P82034,0501050B0AAADAD,14,5,35.77746
97775,P82034,0501050B0AAADAD,10,3,15.65184
97776,P82034,0501050H0AAABAB,200,1,19.06688
97777,P82034,0501050H0AAAMAM,200,1,30.69777
97778,P82034,0501070AEAAADAD,1,1,4.5563
97779,P82006,0501080W0AAADAD,7,4,1.49675
97780,P82006,0501080W0AAADAD,28,1,1.04086
97781,P82006,0501080W0AAAEAE,14,3,4.97379
97782,P82006,0501080W0AAAEAE,10,1,1.29045
97783,P82006,0501080W0AAAEAE,6,7,4.99534
97784,P82006,0501080W0AAAIAI,50,1,4.91809
97785,P82006,0501080W0AAAIAI,60,1,5.87175
97786,P82034,0501120L0AAAFAF,56,1,6.65712
97787,P82034,0501120L0AAAFAF,14,1,1.74858
97788,P82034,0502010B0AAAAAA,14,3,5.81525
97789,P82034,0502010B0AAAAAA,56,1,7.71647
97790,P82034,0502010B0AAABAB,1,1,0.68557
97791,Y03079,0207020Y0AAAEAE,56,1,15.1559
97792,Y03079,0207020Y0AAAFAF,84,2,65.65327
97793,Y03079,0207020Y0AAAFAF,168,5,327.75112
97794,Y03079,0208020AAAAABAB,56,1,91.63844
97795,Y03079,0208020AAAAABAB,28,16,733.20674
97796,Y03079,0208020AAAAABAB,7,5,57.82828
97797,Y03079,0208020AAAAACAC,56,8,733.10754
97798,Y03079,0208020AAAAACAC,84,1,137.45146
97799,Y03079,0208020AAAAACAC,28,33,1512.2389
97800,Y03079,0212000B0BBABAB,28,2,46.09961
97801,Y03079,0212000B0BBACAC,28,1,23.0498
97802,Y03079,0212000L0AAAAAA,56,17,63.47017
97803,Y03079,0212000L0AAAAAA,28,39,73.04582
97804,Y03079,0212000L0AAAAAA,7,3,1.73964
97805,Y03079,0212000L0AAAAAA,84,1,5.59411
97806,Y03079,0212000P0AAABAB,28,4,11.7179
97807,Y03079,0212000P0AAACAC,84,1,20.38232
97808,Y03079,0212000P0AAACAC,56,1,13.62257
97809,Y03079,0212000P0AAADAD,28,2,6.9248
97810,Y03079,0212000P0AAAEAE,28,6,22.90611
97811,Y03079,0212000P0AAAEAE,56,1,7.62297
97812,Y03079,0301011R0BWAABZ,1,2,6.21423
97813,Y03079,0301012F0AAAAAA,70,1,282.21777
97814,Y03079,0301020I0AAAFAF,20,1,6.08964
97815,Y03079,0301020I0AAANAN,1,3,15.63233
97816,Y03079,0301020R0BBAAAA,1,1,30.39859
97817,Y03079,0301020T0BBAAAA,1,9,231.51411
97818,Y03079,0301020T0BBAAAA,2,1,51.43518
97819,Y03079,0301040V0BBAAAA,1,1,30.39859
97820,Y03079,0302000C0BNAABU,1,2,27.94269
97821,Y03079,0302000C0BQAABX,1,38,1042.16581
97822,Y03079,0302000C0BQAABX,2,4,219.35373
97823,Y03079,0302000C0BQABBZ,2,1,54.83843
97824,Y03079,0302000C0BQABBZ,1,34,932.46414
97825,Y03079,0302000C0BRAABY,2,2,109.67686
97826,Y03079,0302000C0BRAABY,1,2,54.85083
97827,Y03079,0302000C0BRABCA,1,3,82.27625
97828,Y03079,0302000K0BHAAAM,1,1,26.16322
97829,Y03079,0302000K0BHABAU,1,1,26.16322
97830,Y03079,0302000N0AAASAS,1,1,3.77094
97831,P82006,0502050C0AAAAAA,28,4,8.42684
97832,P82006,0502050C0AAAAAA,84,1,6.29533
97833,P82034,0503021C0AAABAB,50,1,2.59289
97834,P82034,0503021C0AAABAB,25,1,1.30264
97835,P82034,0503021C0AAACAC,56,2,5.78415
97836,P82034,0503021C0AAACAC,112,3,17.31525
97837,P82034,0503021C0AAACAC,25,2,2.80529
97838,P82034,0503021C0AAADAD,35,3,8.87257
97839,P82006,0601011A0BDACAA,4,2,89.55653
97840,P82006,0601012V0BCAAAE,6,5,300.55802
97841,P82006,0601012V0BCAAAE,3,5,150.31001
97842,P82006,0601012V0BCAAAE,5,1,50.19819
97843,P82006,0601012Z0BBAAAA,3,1,26.25387
97844,P82006,0601012Z0BBAAAA,5,1,43.58152
97845,P82006,0601012Z0BBABAB,5,1,43.58152
97846,P82006,0601012Z0BBACAC,3,1,52.29534
97847,P82006,0601022B0BMAAAV,28,5,9.49086
97848,P82006,0601022B0BMAAAV,56,56,200.70096
97849,P82006,0601022B0BMAAAV,7,4,2.24472
97850,P82006,0601022B0BMAAAV,14,40,40.39845
97851,P82006,0601022B0BMAAAV,168,2,21.45407
97852,P82006,0601022B0BMAAAV,112,15,107.33237
97853,P82006,0601022B0BMABAS,28,15,18.37503
97854,P82006,0601022B0BMABAS,14,4,2.6935
97855,P82006,0601022B0BMABAS,56,10,22.37604
97856,P82006,0601022B0BMABAS,112,3,13.38842
97857,P82006,0601022B0BMABAS,7,3,1.17866
97858,P82006,0601022B0BMABAS,3,4,0.93578
97859,P82006,0601022B0BMABAS,84,5,17.25103
97860,P82006,0601022B0BMABAS,4,4,1.08537
97861,P82034,0601023A0AAAAAA,90,1,21.29208
97862,P82006,0601023AAAAAAAA,28,3,47.12258
97863,P82006,0601023AAAAAAAA,112,1,62.37421
